"donor_id","age","gender","balance","income_category","education","previous_gifts","mean_gift","max_gift","min_gift","recency","emails_opened","website_visits","attended_event","newsletter_subscriber","region","area_type","gender_F","income_low","income_medium","income_high"
10754,36,"F",1805.59,"Medium","High School",4,57,133.91,42.1,186,14,5,0,0,"Tiranë","Urban",1,0,1,0
10755,25,"F",1716.8,"Medium","Bachelor",2,38.81,94.1,18.24,86,9,4,0,1,"Elbasan","Urban",1,0,1,0
10756,28,"M",432.91,"High","Bachelor",6,7.55,11.85,4.34,501,5,6,0,1,"Elbasan","Suburban",0,0,0,1
10757,40,"M",0,"High","Bachelor",4,114.33,218.32,55.6,365,9,6,0,1,"Tiranë","Rural",0,0,0,1
10758,32,"M",2502.03,"Low","High School",5,43.69,47.27,22.6,838,5,2,0,1,"Other","Urban",0,1,0,0
10759,74,"M",2554.12,"High","High School",3,39.73,66.3,13.35,405,8,5,0,0,"Durrës","Urban",0,0,0,1
10760,64,"F",2168.77,"High","PhD",3,122.33,221.54,66.13,691,10,5,0,1,"Tiranë","Urban",1,0,0,1
10761,78,"F",1120.24,"Medium","Bachelor",2,16.41,17.32,11.47,630,7,4,0,1,"Durrës","Urban",1,0,1,0
10762,68,"M",1306.49,"Medium","High School",3,76.87,159.87,31.96,191,13,7,0,1,"Tiranë","Suburban",0,0,1,0
10763,61,"M",2118.72,"Very High","Bachelor",4,21.76,53.38,14.68,728,8,6,0,1,"Durrës","Suburban",0,0,0,0
10764,48,"M",258.54,"Medium","Bachelor",2,29.86,54.71,19.96,488,8,6,0,1,"Tiranë","Urban",0,0,1,0
10765,51,"F",2330.06,"Very High","Bachelor",2,101.12,214.7,39.88,641,15,5,0,0,"Tiranë","Suburban",1,0,0,0
10766,95,"F",2029.27,"Very High","Bachelor",2,4.69,7.25,2.32,775,10,6,0,1,"Tiranë","Suburban",1,0,0,0
10767,73,"F",1686.86,"High","Bachelor",4,77.02,131.29,40.56,916,9,6,0,1,"Vlorë","Urban",1,0,0,1
10768,26,"M",1290.9,"High","Master",2,44.06,77.15,28.72,579,10,2,0,1,"Other","Urban",0,0,0,1
10769,56,"M",1303.08,"High","Master",3,10.68,25.94,4.39,666,4,4,0,0,"Durrës","Suburban",0,0,0,1
10770,48,"M",991.1,"Medium","Master",0,0,0,0,NA,4,2,0,0,"Tiranë","Urban",0,0,1,0
10771,40,"F",998.3,"High","High School",3,53.83,115.76,17.88,734,13,4,0,1,"Durrës","Urban",1,0,0,1
10772,76,"M",909.58,"Medium","Bachelor",1,27.71,51.02,20.42,103,3,6,0,1,"Other","Urban",0,0,1,0
10773,54,"M",1415.73,"Low","Bachelor",0,0,0,0,NA,8,6,0,0,"Vlorë","Urban",0,1,0,0
10774,63,"F",1427.64,"Medium","High School",1,22.82,25.63,8.4,39,4,5,0,0,"Elbasan","Urban",1,0,1,0
10775,55,"M",1077.99,"Medium","High School",2,99.15,190.56,76.77,27,12,2,0,1,"Other","Suburban",0,0,1,0
10776,68,"M",2603.25,"High","High School",0,0,0,0,NA,10,3,0,1,"Tiranë","Urban",0,0,0,1
10777,95,"F",1070.01,"High","Bachelor",1,104.38,223.33,83.35,271,11,7,1,1,"Tiranë","Urban",1,0,0,1
10778,42,"M",720.56,"Medium","Bachelor",3,34.96,49.25,16.9,614,13,3,0,0,"Tiranë","Urban",0,0,1,0
10779,35,"F",1453.77,"Very High","PhD",1,43.27,49.35,24.99,52,9,14,0,1,"Vlorë","Rural",1,0,0,0
10780,47,"M",1486.63,"High","Bachelor",1,44.57,100.08,26.61,520,7,4,0,1,"Vlorë","Urban",0,0,0,1
10781,60,"F",1591.47,"High","Bachelor",2,30.53,69.73,9.54,461,11,8,0,1,"Tiranë","Suburban",1,0,0,1
10782,34,"M",1260.21,"High","High School",3,67.49,90.97,47.17,112,8,3,0,1,"Tiranë","Urban",0,0,0,1
10783,77,"F",1383.91,"Medium","Master",0,0,0,0,NA,7,3,1,0,"Shkodër","Suburban",1,0,1,0
10784,62,"F",2572.71,"Very High","High School",3,90.02,113.99,66.57,211,6,7,0,1,"Other","Urban",1,0,0,0
10785,35,"M",1134.07,"High","Bachelor",4,74.62,100.51,38.46,751,5,10,0,0,"Vlorë","Suburban",0,0,0,1
10786,45,"F",1213.32,"High","Bachelor",1,59.77,140.99,37.13,59,5,2,0,1,"Tiranë","Urban",1,0,0,1
10787,34,"F",3541.9,"High","Bachelor",1,15.66,38.47,7.46,759,7,8,0,0,"Other","Urban",1,0,0,1
10788,56,"F",2505.15,"Very High","Bachelor",4,24.99,33.4,14.49,927,9,8,0,1,"Other","Rural",1,0,0,0
10789,36,"M",1706.71,"Medium","Bachelor",3,68.76,75.96,42.69,294,8,4,1,1,"Durrës","Urban",0,0,1,0
10790,35,"M",1761.22,"Medium","Master",3,44.91,75.15,27.61,484,11,7,0,0,"Tiranë","Suburban",0,0,1,0
10791,44,"F",400.99,"Medium","Bachelor",2,28.22,29.88,13.62,35,3,5,0,0,"Durrës","Suburban",1,0,1,0
10792,65,"F",1330.22,"High","Bachelor",2,63.02,115.08,40.25,953,7,5,0,0,"Other","Suburban",1,0,0,1
10793,57,"F",1862.34,"Medium","Bachelor",1,14.08,26.39,8.89,680,6,1,0,1,"Tiranë","Rural",1,0,1,0
10794,30,"M",1791.4,"High","Bachelor",1,57.82,87.95,34.34,924,8,2,0,1,"Tiranë","Suburban",0,0,0,1
10795,74,"M",2482.22,"Low","Master",3,55.57,138.14,40.63,965,8,10,0,1,"Other","Urban",0,1,0,0
10796,62,"M",1157.8,"Low","Master",3,42.27,78.11,25.98,772,5,7,0,0,"Elbasan","Urban",0,1,0,0
10797,49,"F",356.07,"High","PhD",3,45.98,74.5,31.12,781,9,4,0,1,"Durrës","Urban",1,0,0,1
10798,51,"F",1933.88,"Low","Master",1,38.34,80.22,28.11,10,5,6,0,0,"Durrës","Urban",1,1,0,0
10799,71,"F",1762.47,"Low","High School",5,38.16,48.63,28.9,196,11,3,1,1,"Elbasan","Urban",1,1,0,0
10800,58,"M",1281.72,"High","Bachelor",1,20.49,29.11,13.01,380,12,5,0,1,"Tiranë","Urban",0,0,0,1
10801,39,"M",0,"Low","High School",1,30.57,55.5,15,372,5,4,0,1,"Tiranë","Suburban",0,1,0,0
10802,47,"M",828.71,"Medium","Bachelor",5,64.69,147.9,19.79,527,8,6,1,1,"Tiranë","Urban",0,0,1,0
10803,48,"F",3216.02,"Very High","High School",2,33.39,44.33,14.89,500,10,5,0,1,"Shkodër","Urban",1,0,0,0
10804,81,"F",1929.58,"Medium","Bachelor",3,56.03,57.81,18.28,270,9,7,0,0,"Vlorë","Suburban",1,0,1,0
10805,50,"F",3320.97,"Very High","Bachelor",6,13.28,13.76,4,10,8,5,0,1,"Elbasan","Rural",1,0,0,0
10806,38,"F",2878.61,"High","Master",1,26.96,30.02,19.88,907,10,3,0,1,"Tiranë","Rural",1,0,0,1
10807,27,"F",1635.24,"Low","High School",1,62.95,75.39,36.62,765,12,2,0,1,"Other","Urban",1,1,0,0
10808,26,"F",1784.69,"Medium","Master",2,99.73,181.99,78.5,919,5,5,1,1,"Tiranë","Urban",1,0,1,0
10809,45,"F",594.55,"High","Master",5,64.32,107.6,30.45,616,7,9,0,1,"Tiranë","Suburban",1,0,0,1
10810,81,"M",1991.04,"High","High School",3,47.77,91.76,29.34,973,7,8,0,0,"Tiranë","Urban",0,0,0,1
10811,25,"M",2083.11,"High","Bachelor",4,90.17,136.07,45.57,76,6,4,0,0,"Shkodër","Suburban",0,0,0,1
10812,41,"F",1170.21,"Very High","Master",4,91.71,154.54,68.36,156,7,1,0,0,"Durrës","Urban",1,0,0,0
10813,45,"M",1385.56,"High","Bachelor",1,36.22,64.24,11.2,114,8,5,0,1,"Other","Urban",0,0,0,1
10814,37,"F",2282.4,"Medium","Bachelor",3,34.31,54.07,22.31,903,13,7,1,1,"Tiranë","Urban",1,0,1,0
10815,58,"M",1969.45,"Medium","Bachelor",2,40.14,86.85,16.82,768,7,4,0,1,"Tiranë","Suburban",0,0,1,0
10816,78,"M",996.18,"Medium","Bachelor",1,47.94,101.58,19.5,940,6,8,1,1,"Durrës","Urban",0,0,1,0
10817,41,"M",1947.96,"Low","Master",4,19.42,19.94,12.53,925,8,6,0,0,"Shkodër","Urban",0,1,0,0
10818,67,"M",2460.89,"Medium","High School",4,64.92,81.88,48.54,542,11,5,0,1,"Other","Urban",0,0,1,0
10819,59,"M",690.25,"Medium","Bachelor",1,72.37,146.68,29.41,709,11,7,0,1,"Tiranë","Urban",0,0,1,0
10820,34,"F",1037.05,"High","Bachelor",2,93.99,229.69,49.15,47,6,2,1,0,"Tiranë","Suburban",1,0,0,1
10821,71,"F",932.13,"High","Bachelor",2,17.68,24.58,12.11,961,7,7,0,1,"Tiranë","Rural",1,0,0,1
10822,65,"F",2000.38,"Medium","High School",3,15.66,22.47,5.3,77,10,3,0,0,"Tiranë","Suburban",1,0,1,0
10823,38,"M",450.12,"Medium","High School",7,124.06,213.34,84.64,492,11,1,0,1,"Durrës","Urban",0,0,1,0
10824,27,"F",1460.16,"Medium","High School",3,10.58,22.42,5.52,155,4,1,0,1,"Shkodër","Suburban",1,0,1,0
10825,49,"M",675.38,"High","Bachelor",4,95.93,220.38,38.66,882,9,4,1,1,"Vlorë","Urban",0,0,0,1
10826,47,"M",558.48,"Medium","High School",2,111.02,147.08,73.07,491,13,2,0,1,"Elbasan","Suburban",0,0,1,0
10827,39,"F",0,"Medium","Bachelor",2,98.65,103.7,62.04,386,9,5,0,0,"Tiranë","Urban",1,0,1,0
10828,54,"M",256.65,"Very High","Master",2,3.45,8.28,2.46,836,7,7,1,0,"Durrës","Suburban",0,0,0,0
10829,57,"M",2546.96,"Very High","High School",4,57.8,87.18,39.24,673,7,10,0,1,"Tiranë","Rural",0,0,0,0
10830,54,"F",6.29,"Very High","Bachelor",5,32.24,39.43,18.62,588,4,7,1,0,"Other","Suburban",1,0,0,0
10831,39,"M",1248.61,"Medium","PhD",3,20.38,21.13,9.34,382,8,7,0,0,"Other","Rural",0,0,1,0
10832,44,"F",1366.2,"Low","Bachelor",0,0,0,0,NA,6,6,0,1,"Durrës","Urban",1,1,0,0
10833,62,"M",1467.82,"High","High School",4,13.74,28.51,6.52,779,7,4,0,1,"Vlorë","Urban",0,0,0,1
10834,47,"M",2574.47,"Very High","High School",2,51.12,91.71,18.86,452,12,5,0,1,"Tiranë","Rural",0,0,0,0
10835,43,"F",2496.02,"High","High School",2,33.5,40.67,11.57,749,4,3,0,0,"Shkodër","Suburban",1,0,0,1
10836,65,"M",1910.72,"Medium","Bachelor",2,12.12,16.6,7.7,208,7,5,0,0,"Tiranë","Suburban",0,0,1,0
10837,56,"F",1854.7,"Low","High School",8,79.63,133.88,41.56,504,7,5,0,0,"Tiranë","Rural",1,1,0,0
10838,78,"F",1323.39,"Medium","High School",0,0,0,0,NA,5,3,0,0,"Shkodër","Suburban",1,0,1,0
10839,52,"F",2420.29,"Medium","High School",4,19.05,45.78,8.78,720,6,5,0,0,"Durrës","Urban",1,0,1,0
10840,55,"F",1566.3,"Low","Master",5,60.37,95.5,39.47,49,11,2,0,0,"Other","Rural",1,1,0,0
10841,43,"F",1908.96,"Medium","PhD",4,22.33,54.04,11.73,600,13,10,0,1,"Shkodër","Urban",1,0,1,0
10842,95,"M",1309.25,"High","High School",2,25.95,48.29,18.67,613,11,4,0,1,"Durrës","Urban",0,0,0,1
10843,71,"F",1812.54,"Low","High School",6,86.75,166.55,62.99,790,7,5,0,1,"Other","Suburban",1,1,0,0
10844,45,"M",902.86,"Medium","High School",2,12.15,28.37,4.44,774,7,6,0,1,"Elbasan","Urban",0,0,1,0
10845,40,"M",1180.86,"Low","High School",4,39.83,42.26,19.81,217,9,6,0,1,"Vlorë","Urban",0,1,0,0
10846,32,"F",1361.22,"High","Bachelor",3,14.79,30.93,10.87,311,7,5,0,1,"Tiranë","Urban",1,0,0,1
10847,51,"F",2333.61,"Low","Bachelor",1,81.58,188.41,28.21,548,12,5,0,0,"Tiranë","Urban",1,1,0,0
10848,64,"M",395.1,"Medium","High School",2,44.44,70.85,19.94,171,11,10,0,1,"Tiranë","Suburban",0,0,1,0
10849,53,"M",907.19,"Low","Master",2,48.36,108.54,33.49,105,4,5,0,1,"Tiranë","Suburban",0,1,0,0
10850,95,"F",1476.11,"Medium","Bachelor",2,38.28,84.79,29.06,34,11,6,0,0,"Durrës","Suburban",1,0,1,0
10851,33,"M",1185.83,"Low","High School",2,31.54,49.99,17.57,436,3,6,1,1,"Other","Suburban",0,1,0,0
10852,89,"M",600.78,"High","Bachelor",6,51.97,97.03,16.12,563,10,5,0,0,"Tiranë","Rural",0,0,0,1
10853,81,"F",1537.08,"Medium","Bachelor",1,55.96,86.49,26.5,838,6,8,0,1,"Durrës","Urban",1,0,1,0
10854,58,"F",2218.55,"Medium","High School",4,37.07,55.26,26.03,732,13,5,0,1,"Tiranë","Suburban",1,0,1,0
10855,58,"M",972.49,"Low","Bachelor",2,21.61,31.81,10.38,360,7,7,1,1,"Other","Urban",0,1,0,0
10856,57,"M",1151.44,"Medium","High School",6,26.34,58.02,17.12,685,6,6,0,0,"Elbasan","Suburban",0,0,1,0
10857,63,"M",1559.55,"Low","High School",4,45.66,110.13,29.11,183,9,3,0,1,"Tiranë","Urban",0,1,0,0
10858,66,"F",734.39,"Very High","High School",1,58.52,92.02,42.3,168,9,11,0,1,"Tiranë","Suburban",1,0,0,0
10859,49,"F",978.21,"Medium","Bachelor",7,139.27,230.24,65.36,829,5,7,0,1,"Shkodër","Urban",1,0,1,0
10860,84,"M",550.89,"High","High School",2,54.19,123.62,18.76,458,10,5,0,1,"Shkodër","Urban",0,0,0,1
10861,59,"M",1066.74,"Medium","Bachelor",3,40.26,77.13,24.26,579,4,7,1,0,"Tiranë","Suburban",0,0,1,0
10862,41,"M",1557.04,"Low","High School",4,42.74,66.37,26.71,787,11,8,0,1,"Other","Rural",0,1,0,0
10863,88,"M",2029.2,"Medium","Bachelor",3,12.89,28.02,8.7,476,11,3,0,1,"Vlorë","Suburban",0,0,1,0
10864,69,"F",1853.32,"Low","Bachelor",1,81.75,118.69,31.54,942,7,9,0,1,"Other","Suburban",1,1,0,0
10865,75,"M",2431.5,"Medium","PhD",3,41.27,78.79,14.6,310,10,7,0,0,"Durrës","Rural",0,0,1,0
10866,60,"F",2243.97,"Medium","Bachelor",2,22.82,36.49,9.8,275,16,3,0,1,"Vlorë","Urban",1,0,1,0
10867,42,"M",1495.41,"Low","Bachelor",2,84.25,184.66,43.34,860,10,1,0,1,"Tiranë","Urban",0,1,0,0
10868,84,"F",2011.25,"Medium","High School",3,79.47,108.71,23.91,275,7,8,0,1,"Tiranë","Rural",1,0,1,0
10869,80,"M",2167.06,"Very High","Master",3,20.86,23.71,7.99,356,8,4,1,0,"Elbasan","Suburban",0,0,0,0
10870,74,"F",1721.62,"High","Bachelor",4,19.5,23.6,6.85,190,7,8,0,1,"Tiranë","Suburban",1,0,0,1
10871,69,"M",1652.73,"Medium","Bachelor",1,67.26,83.25,47.52,978,9,5,0,1,"Vlorë","Urban",0,0,1,0
10872,81,"F",1480.97,"Very High","Bachelor",1,72.16,107.13,23.28,754,15,4,0,1,"Durrës","Urban",1,0,0,0
10873,48,"F",2338.19,"Medium","Bachelor",1,82.18,183.19,49.33,515,7,6,0,1,"Tiranë","Suburban",1,0,1,0
10874,43,"F",2741.51,"Low","Bachelor",1,44.55,91.96,18.01,416,11,8,0,1,"Tiranë","Suburban",1,1,0,0
10875,43,"M",2015.39,"Medium","High School",0,0,0,0,NA,11,4,0,0,"Elbasan","Urban",0,0,1,0
10876,95,"F",1094.78,"Low","High School",1,39.85,92.27,30.74,462,10,6,0,0,"Tiranë","Suburban",1,1,0,0
10877,82,"F",1856.65,"Very High","High School",2,32.18,49.13,12.86,514,13,6,0,1,"Shkodër","Suburban",1,0,0,0
10878,63,"M",1163.16,"Low","Bachelor",1,40.71,73.04,28.44,950,7,4,0,0,"Tiranë","Suburban",0,1,0,0
10879,39,"F",825.75,"Medium","Bachelor",2,72.07,104.83,56.84,576,9,6,0,1,"Tiranë","Suburban",1,0,1,0
10880,59,"F",83.29,"Low","High School",4,77.16,123.22,43.42,257,4,9,0,1,"Elbasan","Suburban",1,1,0,0
10881,40,"M",1681.96,"Medium","Bachelor",2,14.55,20.06,10.01,52,8,6,1,1,"Vlorë","Urban",0,0,1,0
10882,24,"M",1010.22,"High","Bachelor",4,36.17,55.64,27.38,286,10,7,0,0,"Vlorë","Suburban",0,0,0,1
10883,69,"M",610.34,"Medium","Bachelor",3,29.05,29.57,19.43,596,6,3,0,1,"Tiranë","Suburban",0,0,1,0
10884,25,"F",1641.92,"Medium","High School",1,31.49,49.88,13.97,609,7,9,0,0,"Tiranë","Rural",1,0,1,0
10885,42,"M",926.59,"Medium","Bachelor",5,63.91,72.85,45.55,141,6,8,0,1,"Tiranë","Urban",0,0,1,0
10886,43,"M",607.09,"Very High","High School",1,99.53,226,42,428,8,2,0,0,"Tiranë","Urban",0,0,0,0
10887,55,"F",1330.49,"Medium","High School",3,29.67,35.65,19.9,429,4,4,0,1,"Tiranë","Urban",1,0,1,0
10888,80,"M",33.05,"Medium","Bachelor",3,20.91,38.91,10.5,981,11,3,0,1,"Other","Suburban",0,0,1,0
10889,61,"M",1448.9,"High","Bachelor",2,68.67,71.5,43.51,837,9,6,0,1,"Elbasan","Suburban",0,0,0,1
10890,77,"F",1363.41,"Medium","High School",3,20.6,50.88,12.48,753,9,7,0,1,"Tiranë","Urban",1,0,1,0
10891,41,"M",1849.75,"Medium","Master",3,5.81,10.06,2.53,668,8,6,0,1,"Durrës","Suburban",0,0,1,0
10892,55,"M",1154.98,"Medium","High School",1,42.53,101.67,12.91,953,9,3,0,1,"Durrës","Rural",0,0,1,0
10893,39,"M",3203.6,"Medium","High School",1,37.8,93.79,26.19,58,5,6,0,1,"Elbasan","Suburban",0,0,1,0
10894,79,"M",2194.06,"Low","High School",2,33.77,65.93,11.53,583,13,8,0,1,"Tiranë","Urban",0,1,0,0
10895,46,"M",1114.87,"Low","Bachelor",0,0,0,0,NA,10,5,0,0,"Tiranë","Suburban",0,1,0,0
10896,41,"M",1322.41,"Low","Bachelor",3,72.03,84.51,37.64,818,14,7,0,1,"Tiranë","Suburban",0,1,0,0
10897,91,"F",347.29,"High","Master",1,25.27,43.44,16.79,430,8,6,0,1,"Tiranë","Urban",1,0,0,1
10898,66,"F",1320.9,"High","Bachelor",3,48.46,65.53,19.28,869,10,7,0,0,"Elbasan","Rural",1,0,0,1
10899,47,"M",1025.85,"Low","High School",2,27.08,33.3,13.47,181,10,9,0,1,"Elbasan","Suburban",0,1,0,0
10900,52,"M",2525.48,"High","Master",2,27.01,59.54,9.56,667,5,2,0,0,"Tiranë","Rural",0,0,0,1
10901,73,"F",1013.99,"Very High","Bachelor",2,12.83,13.11,7.66,823,7,10,0,0,"Tiranë","Urban",1,0,0,0
10902,48,"F",1623.13,"Low","Master",2,50.32,118.22,34.29,621,13,5,0,0,"Elbasan","Urban",1,1,0,0
10903,56,"M",1744.95,"Very High","Bachelor",4,68.67,150.39,52.82,585,7,5,1,1,"Shkodër","Urban",0,0,0,0
10904,47,"M",2089.99,"High","Bachelor",5,13.12,15.62,9.09,559,6,3,0,0,"Shkodër","Urban",0,0,0,1
10905,64,"M",2045.69,"Medium","Bachelor",1,49.2,111.62,29.57,289,8,3,1,1,"Other","Suburban",0,0,1,0
10906,50,"M",1444.44,"High","High School",4,67.93,116.45,26.53,285,9,8,0,0,"Elbasan","Urban",0,0,0,1
10907,50,"F",1103.33,"Medium","Bachelor",0,0,0,0,NA,8,5,0,1,"Other","Suburban",1,0,1,0
10908,33,"F",846.11,"High","PhD",6,33.3,65.16,17.1,410,10,2,0,1,"Tiranë","Urban",1,0,0,1
10909,53,"F",3879.45,"High","High School",2,19.55,46.7,8.19,435,8,7,0,0,"Shkodër","Rural",1,0,0,1
10910,39,"M",2533.14,"Very High","Master",2,75.61,133.8,28.27,269,7,6,1,0,"Tiranë","Suburban",0,0,0,0
10911,59,"M",2027.5,"Low","Bachelor",3,31.68,32.26,25.02,225,4,7,0,1,"Durrës","Suburban",0,1,0,0
10912,50,"M",982.82,"Very High","Bachelor",4,21.48,36.47,9.65,406,8,6,0,1,"Vlorë","Suburban",0,0,0,0
10913,47,"M",0,"Medium","High School",2,94.17,227.35,65.21,400,7,4,0,1,"Durrës","Urban",0,0,1,0
10914,40,"M",677.94,"Medium","Bachelor",4,16.12,36.18,6.65,857,4,7,0,1,"Vlorë","Rural",0,0,1,0
10915,47,"F",740.43,"Medium","Bachelor",2,27.61,58.2,14.04,184,12,8,0,0,"Durrës","Rural",1,0,1,0
10916,44,"F",0,"Low","PhD",2,12.1,17.82,8.09,773,8,7,0,0,"Tiranë","Suburban",1,1,0,0
10917,66,"M",866.49,"High","Master",2,43.13,52.36,19,483,4,3,0,0,"Tiranë","Urban",0,0,0,1
10918,53,"F",2740.29,"Very High","High School",2,45.23,64.9,32.44,165,12,3,1,1,"Tiranë","Suburban",1,0,0,0
10919,55,"M",2487.48,"High","High School",1,73.07,93.78,27.28,499,6,4,0,1,"Shkodër","Rural",0,0,0,1
10920,88,"M",1460.3,"Medium","High School",3,88.54,103.12,38.8,246,5,8,0,0,"Tiranë","Suburban",0,0,1,0
10921,73,"M",1334.27,"Very High","High School",0,0,0,0,NA,7,5,0,0,"Shkodër","Rural",0,0,0,0
10922,42,"F",1732.75,"Medium","High School",4,8.6,10.7,5.17,110,10,0,0,1,"Shkodër","Urban",1,0,1,0
10923,71,"M",961.19,"Very High","High School",5,24.82,25.9,18.45,147,7,8,0,1,"Tiranë","Urban",0,0,0,0
10924,18,"F",1512.25,"High","High School",4,21,33.09,9.96,531,7,6,0,1,"Tiranë","Urban",1,0,0,1
10925,49,"M",1498.64,"Low","High School",0,0,0,0,NA,5,6,0,1,"Durrës","Rural",0,1,0,0
10926,73,"F",2806.66,"Medium","Bachelor",5,23.08,35.22,11.81,951,6,10,0,1,"Other","Suburban",1,0,1,0
10927,60,"F",2368.1,"Low","High School",4,22.16,25.57,10.25,891,9,2,1,1,"Tiranë","Urban",1,1,0,0
10928,34,"M",2056.99,"High","High School",2,15,19.37,6,198,7,8,1,1,"Tiranë","Suburban",0,0,0,1
10929,82,"F",2785.04,"Low","Bachelor",3,59.28,64.05,31.56,661,7,5,0,1,"Shkodër","Suburban",1,1,0,0
10930,49,"F",2752.95,"Medium","Bachelor",1,10.88,27.18,6.39,493,6,1,1,1,"Tiranë","Rural",1,0,1,0
10931,42,"F",569.49,"Medium","Bachelor",3,119.22,256.79,54.19,644,10,5,0,1,"Durrës","Urban",1,0,1,0
10932,53,"M",1995.65,"Medium","High School",2,44.11,91.89,30.03,268,10,2,0,0,"Vlorë","Rural",0,0,1,0
10933,51,"M",0,"High","Bachelor",3,44.75,86.71,13.46,276,12,12,0,0,"Durrës","Urban",0,0,0,1
10934,66,"F",578.75,"Low","Bachelor",6,31.14,50.92,19.97,352,8,5,0,1,"Shkodër","Urban",1,1,0,0
10935,56,"M",1367.24,"Low","Bachelor",1,23.61,46.85,11.32,880,5,3,0,1,"Shkodër","Urban",0,1,0,0
10936,62,"M",558.1,"Medium","High School",4,16.05,37.44,5.67,346,10,4,0,0,"Other","Urban",0,0,1,0
10937,55,"M",798.28,"Low","Bachelor",0,0,0,0,NA,11,3,1,1,"Other","Urban",0,1,0,0
10938,65,"M",2294.9,"Low","Master",1,62.36,147.61,37.48,729,8,8,0,1,"Other","Rural",0,1,0,0
10939,36,"F",559.24,"High","Bachelor",2,20.89,36.29,9.07,780,5,2,0,0,"Other","Urban",1,0,0,1
10940,47,"F",539.22,"Medium","High School",7,49.37,123.01,18.6,196,9,4,1,0,"Tiranë","Suburban",1,0,1,0
10941,67,"F",1239.89,"Medium","High School",5,15.55,34.59,8.34,106,6,5,1,1,"Other","Urban",1,0,1,0
10942,62,"M",1018.56,"Medium","High School",6,24.38,26.58,13.22,330,8,6,0,0,"Tiranë","Suburban",0,0,1,0
10943,95,"M",1143.89,"Medium","High School",0,0,0,0,NA,12,9,0,0,"Shkodër","Suburban",0,0,1,0
10944,36,"M",2111.17,"High","Bachelor",1,32.17,78.37,22.27,209,9,7,1,1,"Tiranë","Urban",0,0,0,1
10945,68,"F",1765.56,"High","Bachelor",2,146.48,329.46,44.1,482,11,0,0,0,"Durrës","Urban",1,0,0,1
10946,41,"M",2104.56,"High","Master",1,68.73,114.5,21.08,704,6,7,0,1,"Tiranë","Urban",0,0,0,1
10947,47,"F",1275.09,"High","Bachelor",3,26.49,33.07,10.49,937,8,1,1,1,"Other","Urban",1,0,0,1
10948,72,"F",31.33,"Medium","Bachelor",3,15.23,20.05,7.84,688,5,6,0,1,"Other","Suburban",1,0,1,0
10949,60,"M",1661.77,"Medium","Master",3,45.87,65.43,19.4,898,12,4,0,1,"Tiranë","Urban",0,0,1,0
10950,57,"M",1971.77,"Medium","High School",2,65.21,141.19,49.25,799,9,5,0,1,"Vlorë","Suburban",0,0,1,0
10951,31,"M",824.46,"Very High","High School",0,0,0,0,NA,5,5,0,0,"Elbasan","Suburban",0,0,0,0
10952,24,"F",634.1,"Low","High School",5,51.93,88.61,39.18,994,11,13,0,0,"Tiranë","Urban",1,1,0,0
10953,53,"M",1231.54,"Low","High School",2,21.99,34.79,11.65,902,4,4,0,1,"Elbasan","Urban",0,1,0,0
10954,51,"F",2003.38,"High","High School",3,56.06,66.31,29.06,39,8,6,0,1,"Elbasan","Urban",1,0,0,1
10955,72,"F",1510.23,"High","High School",2,98.87,176.72,71.29,622,4,6,0,0,"Durrës","Rural",1,0,0,1
10956,40,"M",1100.29,"Very High","Bachelor",5,71.7,100.85,23.38,855,10,1,0,1,"Shkodër","Urban",0,0,0,0
10957,54,"F",1795.51,"Low","Bachelor",4,69.51,102.11,35.69,313,5,4,1,1,"Elbasan","Urban",1,1,0,0
10958,76,"F",2060.25,"Very High","Master",1,102.93,135.22,70.9,631,4,6,0,0,"Vlorë","Rural",1,0,0,0
10959,95,"M",233.52,"Medium","Bachelor",2,13.8,22.56,4.23,233,6,2,0,0,"Tiranë","Urban",0,0,1,0
10960,38,"M",692.64,"Medium","Bachelor",5,44.42,108.1,29.07,642,12,5,0,1,"Durrës","Urban",0,0,1,0
10961,41,"M",1499.27,"Very High","High School",2,35.11,57.1,15.57,390,10,4,1,1,"Tiranë","Urban",0,0,0,0
10962,32,"F",678.5,"High","Bachelor",0,0,0,0,NA,7,2,0,1,"Elbasan","Suburban",1,0,0,1
10963,50,"M",1302.29,"Low","Bachelor",1,35.26,42.05,11.08,435,14,6,0,1,"Shkodër","Urban",0,1,0,0
10964,61,"F",1394.69,"Medium","PhD",1,64.74,145.5,51.71,888,9,3,1,1,"Other","Suburban",1,0,1,0
10965,95,"F",2083.02,"Medium","PhD",4,50.84,117.31,38.94,920,11,1,0,0,"Shkodër","Urban",1,0,1,0
10966,62,"M",1784.04,"Medium","Master",4,26.39,41.18,8.28,967,13,6,0,0,"Vlorë","Suburban",0,0,1,0
10967,32,"M",1826.18,"High","Master",1,13.7,33.17,10.51,664,7,4,1,1,"Other","Urban",0,0,0,1
10968,58,"F",983.73,"Medium","High School",3,26.03,48.66,19.85,756,7,2,0,0,"Durrës","Urban",1,0,1,0
10969,58,"F",1403.04,"Low","Bachelor",4,75.32,122.51,51.72,24,12,1,0,1,"Other","Urban",1,1,0,0
10970,60,"M",1349.04,"Medium","Bachelor",4,101.67,132.53,76.57,825,3,7,0,0,"Other","Urban",0,0,1,0
10971,72,"M",2156.74,"Very High","PhD",1,91.4,110.06,55.51,404,9,9,0,1,"Tiranë","Urban",0,0,0,0
